# total population,# female population,# male population,# female younger population (0 - 14 years),# male younger population (0 - 14 years),# total younger population (0 - 14 years),# female older population (60 years and up),# male older population (60 years and up),# total older population (60 years and up),# registered IDPs,# people exposed,# people affected,# people in need,# people in level 1 humanitarian condition,# people in level 2 humanitarian condition,# people in level 3 humanitarian condition,# people in level 4 humanitarian condition,# people in level 5 humanitarian condition,# km² landmass affected,# km² controlled by Ukrainian authorities/forces,# km² controlled by Russian forces,# km² unconfirmed control,# battles,# explosions/remote violence,# violence against civilians,# fatalities,# civilian fatalities,# civilian injuries,# total infrastructure damage,# total access events,# unemployed people,scaled_time,oblast_Cherkaska,oblast_Chernihivska,oblast_Chernivetska,oblast_Dnipropetrovska,oblast_Donetska,oblast_Ivano-Frankivska,oblast_Kharkivska,oblast_Khersonska,oblast_Khmelnytska,oblast_Kirovohradska,oblast_Kyiv,oblast_Kyivska,oblast_Luhanska,oblast_Lvivska,oblast_Mykolaivska,oblast_Odeska,oblast_Poltavska,oblast_Rivnenska,oblast_Sumska,oblast_Ternopilska,oblast_Vinnytska,oblast_Volynska,oblast_Zakarpatska,oblast_Zaporizka,oblast_Zhytomyrska,Cluster_Id
-0.5643722917768345,-0.566468376713777,-0.5671346225007998,-0.5014073828687636,-0.5031399182236679,-0.5023161933173405,-0.514532374515552,-0.5464996131215741,-0.5265037956654546,-0.9232111154469883,-0.36397413982725263,-0.6433477974483042,-0.6433477974483042,0.13735726397131423,0.0,-0.46775967736436935,-0.2676676548845884,-0.23364592160895928,0.8765844442475114,1.0586289834849834,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.41436680174453455,-0.21955576027914123,-0.3629872989309599,-0.32342616444128724,-0.34724717985060155,0.11276578469672638,-0.5165398906572568,1.067120498295943,-0.8274211498559805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.5911401195001169,-0.5777723031674251,-0.6149322474164166,-0.8238830535178936,-0.8012085901571204,-0.8122063679296342,-0.40487429946862646,-0.40938573169450343,-0.4068015829279905,-0.8933372740299004,-0.3878705333082564,-0.6505614490150967,-0.6505614490150967,0.10646000368499188,0.0,-0.47628113180881243,-0.2676676548845884,-0.23364592160895928,-0.11583403994645626,0.13903295573931915,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4220286399059081,-0.21955576027914123,-0.331855465135694,-0.32342616444128724,-0.34724717985060155,-0.2712793652808972,-0.4027168297569169,1.0181236177073836,-0.6644716892716517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.83460865110893,-0.8178629910735558,-0.8859151199034281,-1.0955019345274493,-1.1143870647256102,-1.1052796480554372,-0.5458937431916088,-0.6363065918152705,-0.5791016598613177,-0.9211431113993338,-0.6052217465524281,0.12129926863170376,0.12129926863170376,-0.9424231111895822,0.0,0.43551449374659673,-0.2676676548845884,-0.23364592160895928,1.1058700272908644,1.2710898704436402,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.2534682003556889,-0.21955576027914123,-0.356069113643123,-0.32342616444128724,-0.34724717985060155,-0.2712793652808972,-0.34580529930674697,0.8341311823022116,-0.6644716892716517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9093936149160957,-0.930336153524017,-0.9229532817220119,-0.863489356961806,-0.8576460358663744,-0.8604993771515775,-0.9204192406742019,-0.8762161115142856,-0.9050335316270878,-0.9606035142156267,-0.6719843893814637,-0.7587662225169846,-0.7587662225169846,-0.24031651986356758,0.0,-0.6041029484754585,-0.2676676548845884,-0.23364592160895928,-1.5483113328413336,-1.188330902715907,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4296904780672817,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.45962836020708686,-0.8323726773841905,-0.6644716892716517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6932708524546494,1.8140656204758399,1.7616745816788033,2.0727536057465206,2.0440820948765084,2.05801895063306,1.576240628276815,1.349583321199152,1.495098744417136,-0.4065547708746141,1.6514874610153631,0.13752998465698693,0.13752998465698693,2.5851541009810783,0.0,0.4546877662465937,-0.2676676548845884,-0.23364592160895928,1.1075428306690989,1.2726399255527743,-0.43656709619080536,-0.27136245584198004,-0.26724353677163926,-0.0849077608054697,-0.21955576027914123,-0.2626736122573255,-0.32342616444128724,-0.34724717985060155,0.1570786866172214,-0.45962836020708686,3.1481664306797437,-0.6644716892716517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8181084004891224,3.006281142450729,2.9146335786613666,1.647320679623143,1.6622096482332893,1.655052450864534,3.56734152286817,3.6228260205260505,3.5900338933091875,3.1260690581737514,2.6556616109655167,2.8769141671464493,2.8769141671464493,1.6497885720230665,0.0,3.6907100915238518,-0.2676676548845884,-0.23364592160895928,0.5042184122524942,-0.8727396824961904,1.5435340371604522,1.1282766174045167,3.164590848643515,6.170983097956075,-0.08960449292113767,3.8674830045812754,-0.32342616444128724,-0.34724717985060155,0.9251689865724685,2.7274173450024306,-0.1362510212214186,-0.6644716892716517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-0.36461652194464317,-0.38133261491012765,-0.33066955555079247,-0.19010566449559735,-0.18798747894038703,-0.18901818986637456,-0.5019529020315491,-0.4379426009159711,-0.47907827476488735,-0.9490531505231063,-0.18564653979346385,-0.5856385849139639,-0.5856385849139639,0.3643742473284065,0.0,-0.39958804180882473,-0.2676676548845884,-0.23364592160895928,-0.8972562580324357,-0.5850494542408887,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4296904780672817,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.45962836020708686,-0.13930061959829992,-0.6644716892716517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0916838061466512,1.1435561945269535,1.184280677398331,0.9709521642886975,0.974803354007953,0.972968100480745,0.9926695217310118,0.885059763684168,0.9543207661399076,0.1067751330784708,1.1144337665481476,1.614525142957757,1.614525142957757,0.38790186782578856,0.0,2.1994555637463136,-0.2676676548845884,-0.23364592160895928,1.0545707236916706,0.22666273790903746,0.8037088046728518,0.7547242971799449,0.6084659270929175,2.815097983274438,1.2099081806588978,0.5571313443513414,-0.32342616444128724,-0.34724717985060155,0.9694818884929636,0.6216907183461423,2.522592150302159,-0.6644716892716517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7763285085216036,-0.7793839000826016,-0.798391493404842,-0.803391096518652,-0.7944432747255183,-0.7987973022818157,-0.6821595045106106,-0.7032271659677667,-0.6902946666831556,-0.8626378340976635,-0.5531934223345307,0.2908200804513281,0.2908200804513281,-1.0161806884983686,0.0,0.635768673191009,-0.2676676548845884,-0.23364592160895928,0.5217270876113494,-2.02484397661198,3.0694811211286543,-0.27136245584198004,0.08777381344372158,0.5586866447499128,1.9896157848069191,1.3942317641796005,-0.32342616444128724,-0.34724717985060155,-0.12356969221258043,0.8493368401468221,0.37770795856231015,-0.6644716892716517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.5102549322366623,-0.5075122410673061,-0.5135696228143657,-0.49191717682616437,-0.5114844054271028,-0.5020291207793002,-0.42457459416593907,-0.4289766758002775,-0.42647628589335024,-0.92703451827928,-0.3156620492424762,-0.6271170814230209,-0.6271170814230209,0.19831346114862736,0.0,-0.44858640486437246,-0.2676676548845884,-0.23364592160895928,-0.1506283502137355,0.10679180946932845,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4220286399059081,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.45962836020708686,0.3520913321965072,-0.6644716892716517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8977064363214068,-0.898072863437563,-0.9346852295579181,-1.0457931536833505,-1.047021032549922,-1.0464575589705314,-0.71572632311831,-0.7357272240550716,-0.7234983058594964,-0.9272108597097002,-0.661550915986888,-0.7479457451667958,-0.7479457451667958,-0.23385961087191132,0.0,-0.591320766808794,-0.2676676548845884,-0.23364592160895928,0.28987653938803687,0.5149729882079928,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.41436680174453455,-0.21955576027914123,-0.3387736504235309,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.45962836020708686,0.535270541367844,-0.6644716892716517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.4783093612141032,1.5605492554976579,1.5719725239361115,2.1803411633625203,2.1944443707422763,2.1876831337827536,0.9196956461335797,1.0223895545880426,0.9576287560305194,0.33068867211425085,1.4595852853494797,2.3358902996370094,2.3358902996370094,0.2683027169229746,0.0,3.0516010081906213,-0.2676676548845884,-0.23364592160895928,-2.3580596881320854,-1.93866091254412,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4296904780672817,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2565083979740655,-0.45962836020708686,1.4710906299534863,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.154792136924254,0.20434301683613976,0.15978691442091442,0.6592869097969639,0.6704000498533982,0.6650411316124689,-0.03776713357428601,-0.11065792505147057,-0.06425139287135369,-0.4503916473731529,0.27804419439994976,-0.06445225921320381,-0.06445225921320381,0.6143897318801075,0.0,0.21608704180218755,-0.2676676548845884,-0.23364592160895928,0.6862194198044164,0.8822327120655151,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4220286399059081,-0.21955576027914123,-0.3629872989309599,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.17507070795623708,1.0628510605683092,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5194179499525365,0.581695345335377,0.5444019272987601,-0.5226072786252153,-0.5054368953463338,-0.5137620532211414,1.1477495172176047,1.245776317483232,1.1841518193752971,1.284551531335153,0.603555924060256,1.614525142957757,1.614525142957757,-0.41404622893791826,0.0,2.1994555637463136,-0.2676676548845884,-0.23364592160895928,0.5251842145930342,-2.02484397661198,3.067639778327796,-0.05857948862545185,-0.006897479947041305,-0.1921734950647001,0.17029804179486943,0.6470677530932205,-0.32342616444128724,-0.34724717985060155,0.024139980855736327,0.7924253096966521,-1.0096559963602234,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
0.945889645468514,0.9400538166444701,1.093266911225789,1.4189625967230974,1.3889590963048917,1.4035213451145003,0.5462631722241467,0.6729230208961227,0.5926279562798673,-0.8896501350302062,0.9842792143441544,-0.16905020693169548,-0.16905020693169548,1.8189017151807199,0.0,0.09252595235776293,-0.2676676548845884,-0.23364592160895928,-0.017250160855831767,0.23038287017095946,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4296904780672817,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.45962836020708686,0.18842955263721067,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6690259319036321,-0.6672571921087846,-0.6864936174649983,-0.7439242409130097,-0.7359959740339316,-0.7398548279390219,-0.5712596512030533,-0.5863405934202075,-0.5771424389161299,-0.9131195763152165,-0.45740139098645344,-0.24118672259962073,-0.24118672259962073,-0.3780297393972636,0.0,0.00731140791333216,-0.2676676548845884,-0.23364592160895928,0.22720217281684799,0.35097715766159776,-0.31898420590744275,0.34807240427724656,-0.160738331707031,0.937947633737906,-0.08960449292113767,0.9895179248411446,-0.32342616444128724,-0.34724717985060155,0.2309335231513798,0.33713306609529253,1.4816625709933415,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.8049697639195701,0.8102579303617956,0.9254835789586998,1.3658671899323453,1.3930505868046406,1.3799350949729299,0.48203995280710327,0.5406273298987783,0.5036504526386222,-0.670361550783173,0.8584760683585351,-0.21954576789924315,-0.21954576789924315,1.6677207558936202,0.0,0.03287577124666139,-0.2676676548845884,-0.23364592160895928,1.267908914529187,1.4212385420151032,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.3185938247273645,-0.21955576027914123,-0.18311448144720172,-0.32342616444128724,-0.34724717985060155,0.06845288277623135,0.16639847474478264,0.5905699252686251,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.37010436320096807,-0.3554504275372915,-0.374109908566958,-0.5250372305756389,-0.5135122055432064,-0.5191053065904724,-0.2596379837355825,-0.2950105272718724,-0.27266300533124777,-0.7982812275138698,-0.19054569019812526,-0.5802283462388695,-0.5802283462388695,0.35172333549865953,0.0,-0.39319695097549245,-0.2676676548845884,-0.23364592160895928,0.7521278729068587,0.9433048833654013,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4296904780672817,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.16788259413307546,-0.45962836020708686,1.5148015400221182,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.6104803057036046,-0.6363072588618971,-0.5893802109025238,-0.13119367980776828,-0.15789348960670851,-0.14497570628831846,-0.7798978017744937,-0.7397272312042784,-0.7658752237349902,-0.9555537368899586,-0.40513606207256625,-0.6649887521486817,-0.6649887521486817,0.09258550346758147,0.0,-0.4933240406976986,-0.2676676548845884,-0.23364592160895928,-0.21475247971272768,0.04737303028585199,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4296904780672817,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.45962836020708686,0.24881160049946044,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.7369024221447299,-0.7260502903544818,-0.7717535155992075,-1.039249503549139,-1.0390533931556745,-1.0391788810705416,-0.5265103606545616,-0.5245677557409802,-0.5261820709628764,-0.8896260884715125,-0.5179966449487308,0.3900077894947254,0.3900077894947254,-1.0518730924660744,0.0,0.7529386718021014,-0.2676676548845884,-0.23364592160895928,0.20779765362932687,0.4389169508531429,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,0.2024111702460403,-0.21955576027914123,-0.356069113643123,-0.32342616444128724,-0.34724717985060155,-0.1531116268262438,0.16639847474478264,1.5865687551580583,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.7547405610639127,-0.7661099383696038,-0.7648029510627611,-0.8064907202664364,-0.8216660426558644,-0.8143455213582572,-0.7215148207394836,-0.6869430459540925,-0.7094826579189739,-0.9624711302741675,-0.5339212538108402,-0.7082706615494369,-0.7082706615494369,-0.06989049943590812,0.0,-0.544452767364357,-0.2676676548845884,-0.23364592160895928,-0.9084082805539996,-0.5953831549684498,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4296904780672817,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.45962836020708686,-0.47109692300298556,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.18369356963388841,-0.16777399957158423,-0.1712279812660378,-0.15505312927373868,-0.15148707685052293,-0.1532174662514114,-0.13552483362349158,-0.14011252315017497,-0.13728702503228118,-0.8891130952193811,-0.024131526216093168,-0.5225191337045293,-0.5225191337045293,0.5600392584983557,0.0,-0.32502531541994784,-0.2676676548845884,-0.23364592160895928,0.5032147302255534,0.7126566831262371,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.42585955898659494,-0.21955576027914123,-0.2765099828329992,-0.32342616444128724,-0.34724717985060155,-0.24173743066723385,-0.45962836020708686,1.065697352386732,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.7545446931540977,-0.7742097270163785,-0.7546918111249769,-0.44785277255982125,-0.447527948667872,-0.4476983278540573,-0.8424911872244581,-0.8275342063233714,-0.8376652038423457,-0.9548884487661007,-0.5337463970129098,-0.710074074441135,-0.710074074441135,-0.06796252097642767,0.0,-0.5465831309754678,-0.2676676548845884,-0.23364592160895928,-0.20404653809202636,0.05729338298431067,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.42585955898659494,-0.21955576027914123,-0.3629872989309599,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.45962836020708686,-0.31516079266512165,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.4914032358805447,-0.5322939259849193,-0.44084667377213,-0.021023102401948282,-0.026786342277039372,-0.023997782515457904,-0.7639163742639686,-0.6601020888903811,-0.7267815476960637,-0.9527803671206233,-0.29883260911878773,-0.6271170814230209,-0.6271170814230209,0.22473139583740892,0.0,-0.44858640486437246,-0.2676676548845884,-0.23364592160895928,-1.028292522660811,-0.7064704377897318,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4296904780672817,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.45962836020708686,-0.5841353695060525,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.024116679711474586,0.023391881652350552,-0.03394285094861042,-0.10756383210089304,-0.11127203207009746,-0.10948057602030142,0.11665316721134625,0.006092283616002031,0.0766062813984647,-0.528631133842752,0.11832725644948879,0.050966165855476614,0.050966165855476614,0.2578509571953794,0.0,0.35243031291327676,-0.2676676548845884,-0.23364592160895928,0.5800521653991284,-1.3226690121742015,2.244559546344258,-0.27136245584198004,-0.24357571342394851,0.5433629684271656,0.6901031112268836,-0.13468718443234376,-0.32342616444128724,-0.34724717985060155,-0.1383406595194121,1.020071431497332,1.9275138536933878,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
-0.5643722917768345,-0.566468376713777,-0.5671346225007998,-0.5014073828687636,-0.5031399182236679,-0.5023161933173405,-0.514532374515552,-0.5464996131215741,-0.5265037956654546,-0.9232111154469883,-0.36397413982725263,-0.6433477974483042,-0.6433477974483042,0.13735726397131423,0.0,-0.46775967736436935,-0.2676676548845884,-0.23364592160895928,0.8765844442475114,1.0586289834849834,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.42585955898659494,-0.21955576027914123,-0.35952820628704146,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.004336116605727219,0.896546295749049,-0.6644716892716517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.5911401195001169,-0.5777723031674251,-0.6149322474164166,-0.8238830535178936,-0.8012085901571204,-0.8122063679296342,-0.40487429946862646,-0.40938573169450343,-0.4068015829279905,-0.8933372740299004,-0.3878705333082564,-0.3692290379101881,-0.3692290379101881,-0.15148565641702494,0.0,-0.14394440847553244,-0.2676676548845884,-0.23364592160895928,-0.11583403994645626,0.13903295573931915,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.42585955898659494,-0.21955576027914123,-0.3629872989309599,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.28889376885657697,0.8233559347038977,-0.4960905800011786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.83460865110893,-0.8178629910735558,-0.8859151199034281,-1.0955019345274493,-1.1143870647256102,-1.1052796480554372,-0.5458937431916088,-0.6363065918152705,-0.5791016598613177,-0.9211431113993338,-0.6052217465524281,-0.21954576789924315,-0.21954576789924315,-0.6299120229890618,0.0,0.03287577124666139,-0.2676676548845884,-0.23364592160895928,1.1058700272908644,1.2710898704436402,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.21898992862950772,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.06124764705589717,0.6548147977415911,-0.4960905800011786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9093936149160957,-0.930336153524017,-0.9229532817220119,-0.863489356961806,-0.8576460358663744,-0.8604993771515775,-0.9204192406742019,-0.8762161115142856,-0.9050335316270878,-0.9606035142156267,-0.6719843893814637,-0.47563039852037786,-0.47563039852037786,-0.49991567778675117,0.0,-0.26963586153106783,-0.2676676548845884,-0.23364592160895928,-1.5483113328413336,-1.188330902715907,-0.43656709619080536,-0.27136245584198004,-0.29091136011932994,-0.4296904780672817,-0.21955576027914123,-0.3664463915748783,-0.32342616444128724,-0.34724717985060155,-0.2860503325877289,-0.23198223840640703,-0.9175581253784082,-0.4960905800011786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.6932708524546494,1.8140656204758399,1.7616745816788033,2.0727536057465206,2.0440820948765084,2.05801895063306,1.576240628276815,1.349583321199152,1.495098744417136,-0.4065547708746141,1.6514874610153631,1.4341838537879437,1.4341838537879437,1.3962891675621671,0.0,1.9864192026352367,-0.2676676548845884,-0.23364592160895928,1.1075428306690989,1.2726399255527743,-0.43656709619080536,-0.27136245584198004,-0.25540962509779386,0.12962370771299112,-0.21955576027914123,0.052103818339251255,-0.32342616444128724,-0.34724717985060155,0.6149786731290033,-0.17507070795623708,2.784044384480116,-0.4960905800011786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
